;period_2;NAME;UPDATETIME;VALTODAY;VALTODAY_USD;NUMTRADES
1337;2022-January-17;futures;2022-01-17 18:44:59;835994,283397;11033,781067700002;2465210,0
1338;2022-January-17;commodity;2022-01-17 07:00:00;nan;nan;nan
1339;2022-January-17;TOTALS;2022-01-17 23:50:45;3664332,4588;48363,2997408;6556745,0
1340;2022-January-18;stock;2022-01-18 23:50:57;2432896,93334;31994,793995599997;5169334,0
1341;2022-January-18;currency;2022-01-18 23:49:59;1646784,76884;21656,7083923;650015,0
1342;2022-January-18;futures;2022-01-18 18:44:59;942605,086354;12396,108994100001;2965162,0
1343;2022-January-18;commodity;2022-01-18 07:00:00;nan;nan;nan
1344;2022-January-18;TOTALS;2022-01-18 23:50:57;5022286,78853;66047,611382;8784511,0
1345;2022-January-19;stock;2022-01-19 23:50:53;2164118,89921;28350,3950262;4822074,0
1346;2022-January-19;currency;2022-01-19 23:49:59;1654118,52768;21669,2870697;614147,0
1347;2022-January-19;futures;2022-01-19 18:44:59;994627,475344;13029,8209771;3351769,0
1348;2022-January-19;commodity;2022-01-19 07:00:00;nan;nan;nan
1349;2022-January-19;TOTALS;2022-01-19 23:50:53;4812864,90223;63049,5030731;8787990,0
1350;2022-January-20;stock;2022-01-20 23:50:58;2220681,68927;28888,9079737;3920672,0
1351;2022-January-20;currency;2022-01-20 23:49:59;1451917,15825;18888,0294609;530355,0
1352;2022-January-20;futures;2022-01-20 18:44:59;775381,200809;10086,9549486;2619892,0
1353;2022-January-20;commodity;2022-01-20 07:00:00;nan;nan;nan
1354;2022-January-20;TOTALS;2022-01-20 23:50:58;4447980,04832;57863,8923831;7070919,0
1355;2022-January-21;stock;2022-01-21 23:49:58;2053178,76729;26859,7236985;3737086,0
1356;2022-January-21;currency;2022-01-21 23:49:59;1734096,25387;22685,4801869;597673,0
1357;2022-January-21;futures;2022-01-21 18:44:59;838899,01365;10974,492857899999;2825687,0
1358;2022-January-21;commodity;2022-01-21 07:00:00;nan;nan;nan
1359;2022-January-21;TOTALS;2022-01-21 23:49:59;4626174,03481;60519,696743199995;7160446,0
1360;2022-January-24;stock;2022-01-24 23:51:00;2370831,80792;30914,3634582;5737579,0
1361;2022-January-24;currency;2022-01-24 23:49:59;2007881,59317;26181,6891207;765151,0
1362;2022-January-24;futures;2022-01-24 18:44:59;1203669,58126;15695,1998005;4051953,0
1363;2022-January-24;commodity;2022-01-24 07:00:00;nan;nan;nan
1364;2022-January-24;TOTALS;2022-01-24 23:51:00;5582382,98235;72791,2523794;10554683,0
1365;2022-January-25;stock;2022-01-25 23:50:35;2301679,96293;29750,9589353;3958121,0
1366;2022-January-25;currency;2022-01-25 23:49:59;1741150,93715;22505,696215599997;593953,0
1367;2022-January-25;futures;2022-01-25 19:55:27;921512,556871;11911,2486007;3143083,0
1368;2022-January-25;commodity;2022-01-25 07:00:00;nan;nan;nan
1369;2022-January-25;TOTALS;2022-01-25 23:50:35;4964343,45695;64167,903751599995;7695157,0
1370;2022-January-26;stock;2022-01-26 23:51:19;2373984,61664;30187,159268599997;3895809,0
1371;2022-January-26;currency;2022-01-26 23:49:59;1806939,94077;22976,7216681;626393,0
1372;2022-January-26;futures;2022-01-26 18:44:59;852371,156563;10838,597554;2599971,0
1373;2022-January-26;commodity;2022-01-26 07:00:00;nan;nan;nan
1374;2022-January-26;TOTALS;2022-01-26 23:51:19;5033295,71397;64002,4784908;7122173,0
1375;2022-January-27;stock;2022-01-27 23:50:16;2226156,38165;28199,291161200003;4345393,0
1376;2022-January-27;currency;2022-01-27 23:49:59;1829882,94508;23179,594382799998;647216,0
1377;2022-January-27;futures;2022-01-27 18:44:59;1417263,95186;17952,8442657;4273822,0
1378;2022-January-27;commodity;2022-01-27 07:00:00;nan;nan;nan
1379;2022-January-27;TOTALS;2022-01-27 23:50:16;5473303,27859;69331,7298098;9266431,0
1380;2022-January-28;stock;2022-01-28 23:50:42;2247175,72587;28464,3586947;3447697,0
1381;2022-January-28;currency;2022-01-28 23:49:59;1680125,92127;21281,6943174;572192,0
1382;2022-January-28;futures;2022-01-28 18:44:59;863243,447733;10934,4680321;2826556,0
1383;2022-January-28;commodity;2022-01-28 07:00:00;nan;nan;nan
1384;2022-January-28;TOTALS;2022-01-28 23:50:42;4790545,09487;60680,521044199995;6846445,0
1385;2022-January-31;stock;2022-01-31 23:49:58;2460538,95262;31619,3929972;3615937,0
1386;2022-January-31;currency;2022-01-31 23:49:59;1526783,50754;19620,0786397;577782,0
1387;2022-January-31;futures;2022-01-31 18:44:59;576558,247356;7409,11733566;1947086,0
1388;2022-January-31;commodity;2022-01-31 07:00:00;nan;nan;nan
1389;2022-January-31;TOTALS;2022-01-31 23:49:59;4563880,70751;58648,588972599995;6140805,0
1390;2022-February-1;stock;2022-02-01 23:50:30;2094516,74978;27036,4185168;3128330,0
1391;2022-February-1;currency;2022-02-01 23:49:59;1560818,73878;20147,343607900002;571927,0
1392;2022-February-1;futures;2022-02-01 18:44:59;623325,889552;8046,0085239499995;1837914,0
1393;2022-February-1;commodity;2022-02-01 07:00:00;nan;nan;nan
1394;2022-February-1;TOTALS;2022-02-01 23:50:30;4278661,37811;55229,770648699996;5538171,0
1395;2022-February-2;stock;2022-02-02 23:49:58;2012918,71524;26097,672704599998;2875169,0
1396;2022-February-2;currency;2022-02-02 23:49:59;1567317,8057;20320,41672;568934,0
1397;2022-February-2;futures;2022-02-02 18:44:59;683257,370368;8858,49343536;1979359,0
1398;2022-February-2;commodity;2022-02-02 07:00:00;nan;nan;nan
1399;2022-February-2;TOTALS;2022-02-02 23:49:59;4263493,89131;55276,58286;5423462,0
1400;2022-February-3;stock;2022-02-03 23:50:56;1842337,72562;24087,6006325;2848986,0
1401;2022-February-3;currency;2022-02-03 23:49:59;1471971,5344;19245,256703;541663,0
1402;2022-February-3;futures;2022-02-03 18:44:59;685018,330221;8956,255812860001;1905289,0
1403;2022-February-3;commodity;2022-02-03 07:00:00;nan;nan;nan
1404;2022-February-3;TOTALS;2022-02-03 23:50:56;3999327,59024;52289,113148300006;5295938,0
1405;2022-February-4;stock;2022-02-04 23:49:58;1908846,65264;24903,381112900002;2979664,0
1406;2022-February-4;currency;2022-02-04 23:49:59;1641314,47722;21413,0767895;558390,0
1407;2022-February-4;futures;2022-02-04 18:44:59;706557,672392;9217,96152115;1925630,0
1408;2022-February-4;commodity;2022-02-04 07:00:00;nan;nan;nan
1409;2022-February-4;TOTALS;2022-02-04 23:49:59;4256718,80226;55534,4194235;5463684,0
1410;2022-February-7;stock;2022-02-07 23:50:28;2130124,91495;28009,200613700003;2864332,0
1411;2022-February-7;currency;2022-02-07 23:49:59;1354276,53712;17807,5017801;562206,0
1412;2022-February-7;futures;2022-02-07 18:44:59;533934,141761;7020,74718065;1492480,0
1413;2022-February-7;commodity;2022-02-07 07:00:00;nan;nan;nan
1414;2022-February-7;TOTALS;2022-02-07 23:50:28;4018335,59384;52837,4495744;4919018,0
1415;2022-February-8;stock;2022-02-08 23:50:59;1940365,43267;25638,8748592;2849683,0
1416;2022-February-8;currency;2022-02-08 23:49:59;1506361,53947;19904,1965771;562130,0
1417;2022-February-8;futures;2022-02-08 18:44:59;547785,906926;7238,12848902;1562984,0
1418;2022-February-8;commodity;2022-02-08 07:00:00;nan;nan;nan
1419;2022-February-8;TOTALS;2022-02-08 23:50:59;3994512,87907;52781,199925400004;4974797,0
1420;2022-February-9;stock;2022-02-09 23:50:34;2018310,95962;26802,103463299998;3434410,0
1421;2022-February-9;currency;2022-02-09 23:49:59;1507406,87246;20017,5670475;581614,0
1422;2022-February-9;futures;2022-02-09 18:44:59;516464,146286;6858,37106411;1499042,0
1423;2022-February-9;commodity;2022-02-09 07:00:00;nan;nan;nan
1424;2022-February-9;TOTALS;2022-02-09 23:50:34;4042181,97836;53678,0415748;5515066,0
1425;2022-February-10;stock;2022-02-10 23:49:58;1986152,10633;26552,3031802;3727951,0
1426;2022-February-10;currency;2022-02-10 23:49:59;1484711,27768;19848,6832173;609123,0
1427;2022-February-10;futures;2022-02-10 18:44:59;683645,727506;9139,4654854;1807402,0
1428;2022-February-10;commodity;2022-02-10 07:00:00;nan;nan;nan
1429;2022-February-10;TOTALS;2022-02-10 23:49:59;4154509,11152;55540,4518829;6144476,0
1430;2022-February-11;stock;2022-02-11 23:51:09;2221075,00955;29723,6769603;4306658,0
1431;2022-February-11;currency;2022-02-11 23:49:59;1674534,49107;22409,5638632;590224,0
1432;2022-February-11;futures;2022-02-11 18:44:59;851162,037879;11390,72987;2336751,0
1433;2022-February-11;commodity;2022-02-11 07:00:00;nan;nan;nan
1434;2022-February-11;TOTALS;2022-02-11 23:51:09;4746771,53849;63523,9706934;7233633,0
1435;2022-February-14;stock;2022-02-14 23:49:58;2891116,97402;38555,0634182;4718765,0
1436;2022-February-14;currency;2022-02-14 23:49:59;2056489,20499;27424,719383400003;623719,0
1437;2022-February-14;futures;2022-02-14 18:44:59;1380225,0559;18406,264789599998;3856942,0
1438;2022-February-14;commodity;2022-02-14 07:00:00;nan;nan;nan
1439;2022-February-14;TOTALS;2022-02-14 23:49:59;6327831,2349;84386,0475912;9199426,0
1440;2022-February-15;stock;2022-02-15 23:50:31;2304099,96984;30088,982867299997;3833237,0
1441;2022-February-15;currency;2022-02-15 23:49:59;1632531,66633;21319,047776299998;649293,0
1442;2022-February-15;futures;2022-02-15 18:44:59;1133464,70875;14801,7883983;3033473,0
1443;2022-February-15;commodity;2022-02-15 07:00:00;nan;nan;nan
1444;2022-February-15;TOTALS;2022-02-15 23:50:31;5070096,34492;66209,8190419;7516003,0
1445;2022-February-16;stock;2022-02-16 23:50:55;1964801,32931;25796,30451;3582023,0
1446;2022-February-16;currency;2022-02-16 23:49:59;1474570,98959;19359,963626700002;587541,0
1447;2022-February-16;futures;2022-02-16 18:44:59;725742,476837;9528,43101695;2217396,0
1448;2022-February-16;commodity;2022-02-16 07:00:00;nan;nan;nan
1449;2022-February-16;TOTALS;2022-02-16 23:50:55;4165114,79574;54684,6991536;6386960,0
1450;2022-February-17;stock;2022-02-17 23:50:18;2147924,54288;28633,6107863;3711830,0
1451;2022-February-17;currency;2022-02-17 23:49:59;1691140,52535;22544,302009299998;575850,0
1452;2022-February-17;futures;2022-02-17 18:44:59;1116203,32638;14879,913594700001;3177333,0
1453;2022-February-17;commodity;2022-02-17 07:00:00;nan;nan;nan
1454;2022-February-17;TOTALS;2022-02-17 23:50:18;4955268,39462;66057,8263903;7465013,0
1455;2022-February-18;stock;2022-02-18 23:50:39;2012302,32704;26564,1003824;4228482,0
1456;2022-February-18;currency;2022-02-18 23:49:59;1643494,36437;21695,521933400003;637560,0
1457;2022-February-18;futures;2022-02-18 18:44:59;855234,989193;11289,8284707;2753106,0
1458;2022-February-18;commodity;2022-02-18 07:00:00;nan;nan;nan
1459;2022-February-18;TOTALS;2022-02-18 23:50:39;4511031,6806;59549,4507865;7619148,0
1460;2022-February-21;stock;2022-02-21 23:50:48;2462958,70795;32509,199319900003;10161072,0
1461;2022-February-21;currency;2022-02-21 23:49:59;1198403,62421;15818,024946799998;612633,0
1462;2022-February-21;futures;2022-02-21 18:44:59;1545202,46408;20395,5083503;5426212,0
1463;2022-February-21;commodity;2022-02-21 07:00:00;nan;nan;nan
1464;2022-February-21;TOTALS;2022-02-21 23:50:48;5206564,79625;68722,7326169;16199917,0
1465;2022-February-22;stock;2022-02-22 23:50:44;2750721,55587;35832,0368474;8967404,0
1466;2022-February-22;currency;2022-02-22 23:49:59;2430818,9047;31664,8525827;1002361,0
1467;2022-February-22;futures;2022-02-22 18:44:59;1499386,9944;19531,6352239;5774168,0
1468;2022-February-22;commodity;2022-02-22 07:00:00;nan;nan;nan
1469;2022-February-22;TOTALS;2022-02-22 23:50:44;6680927,45497;87028,524654;15743933,0
1470;2022-February-23;stock;2022-02-23 23:50:05;12921,051846600001;160,670831249;32826,0
1471;2022-February-23;currency;2022-02-23 23:49:59;292135,354727;3632,64777811;232882,0
1472;2022-February-23;futures;2022-02-23 18:44:59;800374,247091;9952,5020964;2618041,0
1473;2022-February-23;commodity;2022-02-23 07:00:00;nan;nan;nan
1474;2022-February-23;TOTALS;2022-02-23 23:50:05;1105430,65366;13745,820705799999;2883749,0
1475;2022-February-24;stock;2022-02-24 23:50:32;2581295,49355;32097,9203221;9428686,0
1476;2022-February-24;currency;2022-02-24 23:49:59;3083729,31737;38345,5897131;985960,0
1477;2022-February-24;futures;2022-02-24 18:44:59;751227,290852;9341,36900862;2451332,0
1478;2022-February-24;commodity;2022-02-24 07:00:00;nan;nan;nan
1479;2022-February-24;TOTALS;2022-02-24 23:50:32;6416252,10177;79784,8790438;12865978,0
1480;2022-February-25;stock;2022-02-25 23:49:58;2700722,3191;31068,211215299998;5913677,0
1481;2022-February-25;currency;2022-02-25 23:49:59;2777717,11143;31953,9336955;966327,0
1482;2022-February-25;futures;2022-02-25 18:44:59;486293,431673;5594,15788177;1999098,0
1483;2022-February-25;commodity;2022-02-25 07:00:00;nan;nan;nan
1484;2022-February-25;TOTALS;2022-02-25 23:49:59;5964732,8622;68616,30279259999;8879102,0
1485;2022-February-28;stock;2022-02-28 23:50:03;2813922,54334;33680,1084799;160370,0
1486;2022-February-28;currency;2022-02-28 19:00:00;2418777,26842;28950,5768317;823002,0
1487;2022-February-28;futures;2022-02-28 23:58:38;73369,651857;878,168391497;277640,0
1488;2022-February-28;commodity;2022-02-28 07:00:00;nan;nan;nan
1489;2022-February-28;TOTALS;2022-02-28 23:58:38;5306069,46362;63508,853703199995;1261012,0
1490;2022-March-1;stock;2022-03-01 23:50:43;11172824,2629;119420,218311;224042,0
1491;2022-March-1;currency;2022-03-01 19:00:00;1897392,45728;20280,1920211;719572,0
1492;2022-March-1;futures;2022-03-01 23:49:59;nan;nan;nan
1493;2022-March-1;commodity;2022-03-01 07:00:00;nan;nan;nan
1494;2022-March-1;TOTALS;2022-03-01 23:50:43;13070216,7202;139700,410332;943614,0
1495;2022-March-2;stock;2022-03-02 23:50:44;2278436,254;24834,2565809;145563,0
1496;2022-March-2;currency;2022-03-02 19:00:00;1932642,22618;21065,207701;801426,0
1497;2022-March-2;futures;2022-03-02 18:44:57;46849,711665;510,647492635;28896,0
1498;2022-March-2;commodity;2022-03-02 07:00:00;nan;nan;nan
1499;2022-March-2;TOTALS;2022-03-02 23:50:44;4257928,19184;46410,1117746;975885,0
1500;2022-March-3;stock;2022-03-03 23:50:43;2443548,91609;23666,6313095;136704,0
1501;2022-March-3;currency;2022-03-03 19:00:00;2224946,85432;21549,3933998;572601,0
1502;2022-March-3;futures;2022-03-03 18:44:38;13727,304451;132,953775215;8843,0
1503;2022-March-3;commodity;2022-03-03 07:00:00;nan;nan;nan
1504;2022-March-3;TOTALS;2022-03-03 23:50:43;4682223,07485;45348,9784845;718148,0
1505;2022-March-4;stock;2022-03-04 23:50:40;2527404,71418;22615,3018009;134854,0
1506;2022-March-4;currency;2022-03-04 19:00:00;1941637,56208;17373,8377585;395864,0
1507;2022-March-4;futures;2022-03-04 18:44:59;19487,795559;174,37744557800002;35086,0
1508;2022-March-4;commodity;2022-03-04 07:00:00;nan;nan;nan
1509;2022-March-4;TOTALS;2022-03-04 23:50:40;4488530,07181;40163,517005;565804,0
1510;2022-March-5;stock;2022-03-05 23:45:00;308,882765;2,9191547020999997;9,0
1511;2022-March-5;currency;2022-03-05 07:00:00;nan;nan;nan
1512;2022-March-5;futures;2022-03-05 07:00:00;nan;nan;nan
1513;2022-March-5;commodity;2022-03-05 07:00:00;nan;nan;nan
1514;2022-March-5;TOTALS;2022-03-05 23:45:00;308,882765;2,9191547020999997;9,0
1515;2022-March-9;stock;2022-03-09 23:50:25;6972104,57735;65891,1864521;153103,0
1516;2022-March-9;currency;2022-03-09 19:00:00;1861946,71052;17596,6778045;488334,0
1517;2022-March-9;futures;2022-03-09 18:44:59;106360,561605;1005,1805044099999;235957,0
1518;2022-March-9;commodity;2022-03-09 07:00:00;nan;nan;nan
1519;2022-March-9;TOTALS;2022-03-09 23:50:25;8940411,84947;84493,044761;877394,0
1520;2022-March-10;stock;2022-03-10 23:50:17;4496026,77734;38730,5715338;113870,0
1521;2022-March-10;currency;2022-03-10 19:00:00;2343182,98213;20185,1146803;389682,0
1522;2022-March-10;futures;2022-03-10 18:44:59;84477,728674;727,724917013;257647,0
1523;2022-March-10;commodity;2022-03-10 07:00:00;nan;nan;nan
1524;2022-March-10;TOTALS;2022-03-10 23:50:17;6923687,48814;59643,411131199995;761199,0
1525;2022-March-11;stock;2022-03-11 23:50:23;4239937,30617;35221,7157231;126067,0
1526;2022-March-11;currency;2022-03-11 19:00:00;2201089,85202;18284,7423088;372790,0
1527;2022-March-11;futures;2022-03-11 18:44:59;93302,141598;775,073136798;315539,0
1528;2022-March-11;commodity;2022-03-11 07:00:00;nan;nan;nan
1529;2022-March-11;TOTALS;2022-03-11 23:50:23;6534329,2998;54281,5311688;814396,0
1530;2022-March-14;stock;2022-03-14 23:50:41;4413262,38734;37800,412219599995;134256,0
1531;2022-March-14;currency;2022-03-14 19:00:00;2094794,7031;17942,3057917;395527,0
1532;2022-March-14;futures;2022-03-14 18:44:59;122393,698751;1048,32476744;385100,0
1533;2022-March-14;commodity;2022-03-14 07:00:00;nan;nan;nan
1534;2022-March-14;TOTALS;2022-03-14 23:50:41;6630450,78919;56791,04277869999;914883,0
1535;2022-March-15;stock;2022-03-15 23:50:06;7399171,76052;64230,9845067;141682,0
1536;2022-March-15;currency;2022-03-15 19:00:00;2046177,92098;17762,531617599998;314482,0
1537;2022-March-15;futures;2022-03-15 18:44:59;121462,450621;1054,39541566;403856,0
1538;2022-March-15;commodity;2022-03-15 07:00:00;nan;nan;nan
1539;2022-March-15;TOTALS;2022-03-15 23:50:06;9566812,13213;83047,9115399;860020,0
1540;2022-March-16;stock;2022-03-16 23:50:41;4097737,22814;36756,841473;121048,0
1541;2022-March-16;currency;2022-03-16 19:00:00;2062028,16198;18496,462326099998;345094,0
1542;2022-March-16;futures;2022-03-16 18:44:59;130601,796655;1171,50253139;440124,0
1543;2022-March-16;commodity;2022-03-16 07:00:00;nan;nan;nan
1544;2022-March-16;TOTALS;2022-03-16 23:50:41;6290367,18678;56424,8063305;906266,0
1545;2022-March-17;stock;2022-03-17 23:50:25;4017899,00856;37184,830360199994;131244,0
1546;2022-March-17;currency;2022-03-17 19:00:00;2005905,71442;18564,245529900003;347543,0
1547;2022-March-17;futures;2022-03-17 18:44:59;120045,053512;1110,99232233;370450,0
1548;2022-March-17;commodity;2022-03-17 07:00:00;nan;nan;nan
1549;2022-March-17;TOTALS;2022-03-17 23:50:25;6143849,77649;56860,0682124;849237,0
1550;2022-March-18;stock;2022-03-18 23:50:22;4359237,00387;41595,296655699996;116407,0
1551;2022-March-18;currency;2022-03-18 19:00:00;1934131,59979;18455,2428769;328118,0
1552;2022-March-18;futures;2022-03-18 18:44:59;95157,949042;907,985300187;370472,0
1553;2022-March-18;commodity;2022-03-18 07:00:00;nan;nan;nan
1554;2022-March-18;TOTALS;2022-03-18 23:50:22;6388526,55271;60958,5248328;814997,0
1555;2022-March-21;stock;2022-03-21 23:50:47;4324718,86673;41602,8765736;354356,0
1556;2022-March-21;currency;2022-03-21 19:00:00;2246847,76179;21614,198054;315897,0
1557;2022-March-21;futures;2022-03-21 18:44:59;93965,855693;903,9315657259999;371171,0
1558;2022-March-21;commodity;2022-03-21 07:00:00;nan;nan;nan
1559;2022-March-21;TOTALS;2022-03-21 23:50:47;6665532,48421;64121,0061933;1041424,0
1560;2022-March-22;stock;2022-03-22 23:50:43;7152325,61981;68324,3771828;221742,0
1561;2022-March-22;currency;2022-03-22 19:00:00;1967072,37142;18790,950216;301003,0
1562;2022-March-22;futures;2022-03-22 18:44:59;92597,737258;884,5630167009999;370882,0
1563;2022-March-22;commodity;2022-03-22 07:00:00;nan;nan;nan
