;Year;Month;Day;Name;CountTrades(K);OpenPrice;LowPrice;HighPrice;ClosePrice;WAPrice;VOLUMERUB
9;Год: 2021;Месяц: 12;День: 24;Доллар США-российский рубль__CETS;27.502;73,3975;73,13;73,735;73,65;73,4025;113689056135.0
13;Год: 2021;Месяц: 12;День: 27;Доллар США-российский рубль__CETS;40.633;73,65;73,0825;73,6725;73,4325;73,4248;157919717870.0
5;Год: 2021;Месяц: 12;День: 23;Евро-российский рубль__CETS;7.902;83,65;82,82;83,65;83,05;83,0883;40619519665.0
9;Год: 2021;Месяц: 12;День: 24;Евро-российский рубль__CETS;4.574;83,1575;82,8725;83,48;83,2675;83,1668;26113806842.5
13;Год: 2021;Месяц: 12;День: 27;Евро-российский рубль__CETS;7.532;83,2825;82,7975;83,875;83,17;83,1389;40268500197.5
3;Год: 2021;Месяц: 12;День: 28;Юань-российский рубль__CETS;0.288;11,5176;11,5119;11,5919;11,5675;11,5484;704772801.3
6;Год: 2021;Месяц: 12;День: 29;Юань-российский рубль__CETS;0.313;11,5824;11,547;11,6449;11,6325;11,587;794973393.2
9;Год: 2021;Месяц: 12;День: 30;Юань-российский рубль__CETS;0.352;11,82;11,6325;11,82;11,7175;11,691;431117031.1
5;Год: 2021;Месяц: 12;День: 28;Доллар США-российский рубль__CETS;37.726;73,4;73,33;73,8825;73,7175;73,6167;154770717875.0
9;Год: 2021;Месяц: 12;День: 29;Доллар США-российский рубль__CETS;46.158;73,7;73,535;74,2075;73,9925;73,8375;196904234522.5
13;Год: 2021;Месяц: 12;День: 30;Доллар США-российский рубль__CETS;64.758;73,95;73,9425;75,15;74,68;74,6614;264754838537.5
5;Год: 2021;Месяц: 12;День: 28;Евро-российский рубль__CETS;6.165;83,2025;83,065;83,5325;83,34;83,3577;32069190405.0
9;Год: 2021;Месяц: 12;День: 29;Евро-российский рубль__CETS;9.594;83,3425;83,06;84,2875;83,88;83,4138;43500457440.0
13;Год: 2021;Месяц: 12;День: 30;Евро-российский рубль__CETS;10.328;83,945;83,91;85,175;84,52;84,4781;49785561275.0
0;Год: 2022;Месяц: 1;День: 3;Юань-российский рубль__CETS;0.145;11,7725;11,65;11,82;11,685;11,682;32686107.3
3;Год: 2022;Месяц: 1;День: 4;Юань-российский рубль__CETS;0.182;11,695;11,685;11,845;11,815;11,7628;85409395.2
6;Год: 2022;Месяц: 1;День: 5;Юань-российский рубль__CETS;0.252;12,218;11,8172;12,218;12,0325;11,8999;64759448.3
9;Год: 2022;Месяц: 1;День: 6;Юань-российский рубль__CETS;0.325;12,045;11,87;12,21;11,935;12,0482;533505980.5
1;Год: 2022;Месяц: 1;День: 3;Доллар США-российский рубль__CETS;25.411;74,68;74,175;75,1975;74,5425;74,5598;67614038840.0
5;Год: 2022;Месяц: 1;День: 4;Доллар США-российский рубль__CETS;36.221;74,55;74,4375;75,585;75,3625;75,169;96494316422.5
9;Год: 2022;Месяц: 1;День: 5;Доллар США-российский рубль__CETS;50.372;75,315;75,315;76,9;76,8;75,9368;130102144022.5
13;Год: 2022;Месяц: 1;День: 6;Доллар США-российский рубль__CETS;65.332;76,8;76,01;77,345;76,3175;76,6483;196092975085.0
1;Год: 2022;Месяц: 1;День: 3;Евро-российский рубль__CETS;2.519;84,75;84,0825;85,32;84,26;84,51;5833051585.0
5;Год: 2022;Месяц: 1;День: 4;Евро-российский рубль__CETS;3.413;84,15;84,11;85,3075;84,9825;84,8352;6615028450.0
9;Год: 2022;Месяц: 1;День: 5;Евро-российский рубль__CETS;6.817;85,1;85,1;86,9575;86,82;86,0198;14305608807.5
13;Год: 2022;Месяц: 1;День: 6;Евро-российский рубль__CETS;7.406;86,82;85,985;87,5;86,1;86,6269;19567798190.0
3;Год: 2022;Месяц: 1;День: 7;Юань-российский рубль__CETS;0.068;11,9225;11,7601;11,9651;11,8375;11,8146;17686410.3
6;Год: 2022;Месяц: 1;День: 10;Юань-российский рубль__CETS;0.349;11,825;11,7291;11,8443;11,775;11,7651;837594023.6
9;Год: 2022;Месяц: 1;День: 11;Юань-российский рубль__CETS;0.412;11,7474;11,6725;11,7556;11,6725;11,7337;1453772267.5
5;Год: 2022;Месяц: 1;День: 7;Доллар США-российский рубль__CETS;32.552;76,32;75,09;76,53;75,75;75,6455;112245218172.5
9;Год: 2022;Месяц: 1;День: 10;Доллар США-российский рубль__CETS;57.091;75,55;74,8525;75,5875;75,0;75,1315;265123723995.0
13;Год: 2022;Месяц: 1;День: 11;Доллар США-российский рубль__CETS;48.424;74,99;74,4125;75,0;74,45;74,8328;203987896640.0
5;Год: 2022;Месяц: 1;День: 7;Евро-российский рубль__CETS;2.638;86,125;85,2;86,4975;86,0275;85,7063;6535360612.5
9;Год: 2022;Месяц: 1;День: 10;Евро-российский рубль__CETS;7.956;85,725;84,765;85,725;84,98;85,0406;44927519010.0
13;Год: 2022;Месяц: 1;День: 11;Евро-российский рубль__CETS;5.901;84,9475;84,54;85,09;84,675;84,863;33764530295.0
3;Год: 2022;Месяц: 1;День: 12;Юань-российский рубль__CETS;0.411;11,6924;11,664;11,7724;11,7502;11,6999;1639510033.3
6;Год: 2022;Месяц: 1;День: 13;Юань-российский рубль__CETS;0.632;11,7349;11,7054;12,026;12,0;11,754;2515406215.1
9;Год: 2022;Месяц: 1;День: 14;Юань-российский рубль__CETS;0.592;12,0;11,6387;12,15;11,995;11,9942;2742512072.9
5;Год: 2022;Месяц: 1;День: 12;Доллар США-российский рубль__CETS;52.165;74,4525;74,31;74,9025;74,7075;74,5704;245964465955.0
9;Год: 2022;Месяц: 1;День: 13;Доллар США-российский рубль__CETS;92.497;74,7;74,4625;76,62;76,2575;75,407;408642302205.0
13;Год: 2022;Месяц: 1;День: 14;Доллар США-российский рубль__CETS;98.298;76,325;75,5975;76,99;76,21;76,2463;415006236610.0
5;Год: 2022;Месяц: 1;День: 12;Евро-российский рубль__CETS;8.156;84,79;84,52;85,6125;85,4975;84,8663;45959752290.0
9;Год: 2022;Месяц: 1;День: 13;Евро-российский рубль__CETS;13.478;85,4975;85,2225;87,8;87,3275;86,2801;63648249387.5
13;Год: 2022;Месяц: 1;День: 14;Евро-российский рубль__CETS;12.386;87,325;86,6825;88,14;86,9475;87,2708;52800922040.0
0;Год: 2022;Месяц: 1;День: 17;Юань-российский рубль__CETS;0.414;12,0074;11,91;12,0825;11,9925;12,0077;1005753539.8
3;Год: 2022;Месяц: 1;День: 18;Юань-российский рубль__CETS;0.411;12,0174;11,9801;12,1075;12,1075;12,0294;737123058.5
6;Год: 2022;Месяц: 1;День: 19;Юань-российский рубль__CETS;0.427;12,1201;11,9475;12,1413;12,0;12,0479;997226675.3
9;Год: 2022;Месяц: 1;День: 20;Юань-российский рубль__CETS;0.372;12,0049;11,9826;12,0999;12,0725;12,0604;887787083.6
12;Год: 2022;Месяц: 1;День: 21;Юань-российский рубль__CETS;0.366;12,1174;12,025;12,2274;12,2125;12,0849;693988759.9
1;Год: 2022;Месяц: 1;День: 17;Доллар США-российский рубль__CETS;75.557;76,21;75,6125;76,8025;76,0925;76,344;337150795610.0
5;Год: 2022;Месяц: 1;День: 18;Доллар США-российский рубль__CETS;85.706;76,13;75,9975;77,0;76,91;76,5166;374921504470.0
9;Год: 2022;Месяц: 1;День: 19;Доллар США-российский рубль__CETS;80.664;77,06;75,8175;77,17;76,1775;76,5056;361298526080.0
13;Год: 2022;Месяц: 1;День: 20;Доллар США-российский рубль__CETS;59.034;76,22;75,99;76,7925;76,6825;76,5215;282866909045.0
17;Год: 2022;Месяц: 1;День: 21;Доллар США-российский рубль__CETS;83.429;76,72;76,265;77,5375;77,425;76,7657;352827604812.5
1;Год: 2022;Месяц: 1;День: 17;Евро-российский рубль__CETS;11.083;86,95;86,215;87,7775;86,835;87,2759;67912083292.5
5;Год: 2022;Месяц: 1;День: 18;Евро-российский рубль__CETS;9.586;86,55;86,55;87,41;87,105;87,0861;47459651180.0
9;Год: 2022;Месяц: 1;День: 19;Евро-российский рубль__CETS;11.39;87,3075;85,975;87,41;86,4525;86,7047;56039561505.0
13;Год: 2022;Месяц: 1;День: 20;Евро-российский рубль__CETS;7.702;86,4525;86,24;87,185;86,71;86,854;41247132932.5
17;Год: 2022;Месяц: 1;День: 21;Евро-российский рубль__CETS;11.273;86,88;86,5;87,9675;87,8675;87,0109;56928704352.5
3;Год: 2022;Месяц: 1;День: 24;Юань-российский рубль__CETS;0.961;12,1726;12,1471;12,5534;12,44;12,2701;2710246301.2
6;Год: 2022;Месяц: 1;День: 25;Юань-российский рубль__CETS;0.788;12,8359;12,268;12,839;12,4225;12,4235;3340224092.9
9;Год: 2022;Месяц: 1;День: 26;Юань-российский рубль__CETS;0.64;12,4499;12,4174;12,6924;12,5555;12,521;1747281915.3
5;Год: 2022;Месяц: 1;День: 24;Доллар США-российский рубль__CETS;137.884;77,24;76,9775;79,5;78,7625;78,4883;513601112580.0
9;Год: 2022;Месяц: 1;День: 25;Доллар США-российский рубль__CETS;69.807;78,79;78,25;79,355;78,6325;78,7512;292353522710.0
13;Год: 2022;Месяц: 1;День: 26;Доллар США-российский рубль__CETS;104.672;78,7;78,525;80,4125;79,4175;79,2872;398637660930.0
5;Год: 2022;Месяц: 1;День: 24;Евро-российский рубль__CETS;18.933;87,5;87,1075;89,9475;89,1875;88,7891;78381888090.0
9;Год: 2022;Месяц: 1;День: 25;Евро-российский рубль__CETS;9.509;89,1525;88,4675;89,48;88,8;88,8818;42260262447.5
13;Год: 2022;Месяц: 1;День: 26;Евро-российский рубль__CETS;11.789;89,0675;88,7775;90,725;89,4;89,5238;45030201827.5
3;Год: 2022;Месяц: 1;День: 27;Юань-российский рубль__CETS;0.632;12,545;12,16;12,5608;12,265;12,3683;1224571749.2
6;Год: 2022;Месяц: 1;День: 28;Юань-российский рубль__CETS;0.515;12,2725;12,1763;12,3199;12,2375;12,2517;1770824148.2
9;Год: 2022;Месяц: 1;День: 31;Юань-российский рубль__CETS;0.473;12,2124;12,1008;12,2124;12,1675;12,1666;2016852679.0
5;Год: 2022;Месяц: 1;День: 27;Доллар США-российский рубль__CETS;98.599;79,5175;77,3825;79,7425;77,96;78,455;383003729217.5
9;Год: 2022;Месяц: 1;День: 28;Доллар США-российский рубль__CETS;77.014;77,96;77,37;78,3;77,8;77,8761;346833701912.5
13;Год: 2022;Месяц: 1;День: 31;Доллар США-российский рубль__CETS;57.355;77,81;77,2425;77,86;77,315;77,5307;220286658490.0
5;Год: 2022;Месяц: 1;День: 27;Евро-российский рубль__CETS;11.944;89,29;86,25;89,455;86,97;87,8205;46209034455.0
9;Год: 2022;Месяц: 1;День: 28;Евро-российский рубль__CETS;11.107;86,94;86,1525;87,375;86,65;86,7343;49687931692.5
13;Год: 2022;Месяц: 1;День: 31;Евро-российский рубль__CETS;6.943;86,71;86,2125;87,1175;87,0;86,6548;31074682642.5
3;Год: 2022;Месяц: 2;День: 1;Юань-российский рубль__CETS;0.363;12,12;12,01;12,155;12,0725;12,0898;769090236.2
6;Год: 2022;Месяц: 2;День: 2;Юань-российский рубль__CETS;0.387;12,0475;11,9076;12,0599;11,97;11,979;1017791923.8
9;Год: 2022;Месяц: 2;День: 3;Юань-российский рубль__CETS;0.409;11,9974;11,986;12,0949;12,04;12,0345;1706144142.6
12;Год: 2022;Месяц: 2;День: 4;Юань-российский рубль__CETS;0.439;12,2899;11,9;12,2899;11,92;11,944;1192212680.7
5;Год: 2022;Месяц: 2;День: 1;Доллар США-российский рубль__CETS;64.472;77,315;76,395;77,38;76,805;76,861;255081225027.5
9;Год: 2022;Месяц: 2;День: 2;Доллар США-российский рубль__CETS;65.507;76,79;75,6775;76,7925;76,04;76,197;284408422770.0
13;Год: 2022;Месяц: 2;День: 3;Доллар США-российский рубль__CETS;61.279;76,13;76,12;76,825;76,4475;76,4952;272515282250.0
17;Год: 2022;Месяц: 2;День: 4;Доллар США-российский рубль__CETS;61.35;76,445;75,6525;76,48;75,83;76,0262;243202195857.5
5;Год: 2022;Месяц: 2;День: 1;Евро-российский рубль__CETS;7.966;87,0;85,925;87,0;86,43;86,5078;33621009045.0
9;Год: 2022;Месяц: 2;День: 2;Евро-российский рубль__CETS;8.397;86,43;85,7;86,5575;86,0;86,0862;36832837535.0
13;Год: 2022;Месяц: 2;День: 3;Евро-российский рубль__CETS;10.79;86,15;86,0;87,75;87,3;86,6524;49870611435.0
17;Год: 2022;Месяц: 2;День: 4;Евро-российский рубль__CETS;7.536;87,51;86,71;87,65;86,93;87,1119;36983887582.5
0;Год: 2022;Месяц: 2;День: 7;Юань-российский рубль__CETS;0.341;11,9649;11,8481;11,9649;11,8725;11,8768;762621902.6
3;Год: 2022;Месяц: 2;День: 8;Юань-российский рубль__CETS;0.298;11,8799;11,77;11,8799;11,785;11,8154;551611991.4
6;Год: 2022;Месяц: 2;День: 9;Юань-российский рубль__CETS;0.392;11,8049;11,7076;11,8049;11,74;11,7401;1333062165.6
9;Год: 2022;Месяц: 2;День: 10;Юань-российский рубль__CETS;0.478;11,7624;11,6876;11,7949;11,78;11,747;1949375776.5
1;Год: 2022;Месяц: 2;День: 7;Доллар США-российский рубль__CETS;48.919;75,83;75,395;76,0775;75,475;75,6193;193375709452.5
5;Год: 2022;Месяц: 2;День: 8;Доллар США-российский рубль__CETS;55.386;75,475;74,99;75,58;75,0075;75,2443;238469509607.5
9;Год: 2022;Месяц: 2;День: 9;Доллар США-российский рубль__CETS;53.563;75,0625;74,5;75,09;74,74;74,7575;211566850367.5
13;Год: 2022;Месяц: 2;День: 10;Доллар США-российский рубль__CETS;66.896;74,74;74,255;75,05;75,01;74,6871;289651564500.0
1;Год: 2022;Месяц: 2;День: 7;Евро-российский рубль__CETS;6.896;86,91;86,1425;86,99;86,27;86,4455;35317658902.5
5;Год: 2022;Месяц: 2;День: 8;Евро-российский рубль__CETS;7.419;86,305;85,6125;86,3475;85,6525;85,8637;36104837537.5
9;Год: 2022;Месяц: 2;День: 9;Евро-российский рубль__CETS;7.017;85,75;85,145;85,825;85,31;85,4275;35195025267.5
13;Год: 2022;Месяц: 2;День: 10;Евро-российский рубль__CETS;9.355;85,44;84,77;85,97;85,97;85,3384;32786165885.0
3;Год: 2022;Месяц: 2;День: 11;Юань-российский рубль__CETS;0.562;11,8076;11,76;12,1825;12,115;11,8187;1857183708.2
